Year,Age Group Code,Age Group Description,Gender Code,Gender Description,Race Ethnicity Code,Race/Ethnicity Description,County Code,County Name,Population
2017,7,45 to 54,2,Female,0,Total,4,Kings,168615
2017,8,55 to 64,1,Male,0,Total,4,Kings,132239
2017,8,55 to 64,2,Female,0,Total,4,Kings,160332
2017,9,65 to 74,1,Male,0,Total,4,Kings,87401
2017,9,65 to 74,2,Female,0,Total,4,Kings,114137
2017,1,Less than 1,1,Male,1,White Non Hispanic,4,Kings,7651
2017,1,Less than 1,2,Female,1,White Non Hispanic,4,Kings,7275
2017,10,75 to 84,1,Male,1,White Non Hispanic,4,Kings,18029
2017,10,75 to 84,2,Female,1,White Non Hispanic,4,Kings,25239
2017,11,85+,1,Male,1,White Non Hispanic,4,Kings,9426
2017,11,85+,2,Female,1,White Non Hispanic,4,Kings,17677
2017,2,1 to 9,1,Male,1,White Non Hispanic,4,Kings,63634
2017,2,1 to 9,2,Female,1,White Non Hispanic,4,Kings,59539
2017,3,10 to 19,1,Male,1,White Non Hispanic,4,Kings,49950
2017,3,10 to 19,2,Female,1,White Non Hispanic,4,Kings,47304
2017,4,20 to 24,1,Male,1,White Non Hispanic,4,Kings,25719
2017,4,20 to 24,2,Female,1,White Non Hispanic,4,Kings,27730
2017,5,25 to 34,1,Male,1,White Non Hispanic,4,Kings,98034
2017,5,25 to 34,2,Female,1,White Non Hispanic,4,Kings,101489
2017,6,35 to 44,1,Male,1,White Non Hispanic,4,Kings,71590
2017,6,35 to 44,2,Female,1,White Non Hispanic,4,Kings,68519
2017,7,45 to 54,1,Male,1,White Non Hispanic,4,Kings,50998
2017,7,45 to 54,2,Female,1,White Non Hispanic,4,Kings,48951
2017,8,55 to 64,1,Male,1,White Non Hispanic,4,Kings,46705
2017,8,55 to 64,2,Female,1,White Non Hispanic,4,Kings,50231
2017,9,65 to 74,1,Male,1,White Non Hispanic,4,Kings,36061
2017,9,65 to 74,2,Female,1,White Non Hispanic,4,Kings,42230
2017,1,Less than 1,1,Male,2,Black Non Hispanic,4,Kings,6726
2017,1,Less than 1,2,Female,2,Black Non Hispanic,4,Kings,6497
2017,10,75 to 84,1,Male,2,Black Non Hispanic,4,Kings,12110
2017,10,75 to 84,2,Female,2,Black Non Hispanic,4,Kings,22241
2017,11,85+,1,Male,2,Black Non Hispanic,4,Kings,3897
2017,11,85+,2,Female,2,Black Non Hispanic,4,Kings,10248
2017,2,1 to 9,1,Male,2,Black Non Hispanic,4,Kings,44179
2017,2,1 to 9,2,Female,2,Black Non Hispanic,4,Kings,42725
2017,3,10 to 19,1,Male,2,Black Non Hispanic,4,Kings,47629
2017,3,10 to 19,2,Female,2,Black Non Hispanic,4,Kings,48001
2017,4,20 to 24,1,Male,2,Black Non Hispanic,4,Kings,26162
2017,4,20 to 24,2,Female,2,Black Non Hispanic,4,Kings,29540
2017,5,25 to 34,1,Male,2,Black Non Hispanic,4,Kings,60802
2017,5,25 to 34,2,Female,2,Black Non Hispanic,4,Kings,70139
2017,6,35 to 44,1,Male,2,Black Non Hispanic,4,Kings,45130
2017,6,35 to 44,2,Female,2,Black Non Hispanic,4,Kings,58974
2017,7,45 to 54,1,Male,2,Black Non Hispanic,4,Kings,44350
2017,7,45 to 54,2,Female,2,Black Non Hispanic,4,Kings,63076
2017,8,55 to 64,1,Male,2,Black Non Hispanic,4,Kings,43305
2017,8,55 to 64,2,Female,2,Black Non Hispanic,4,Kings,62779
2017,9,65 to 74,1,Male,2,Black Non Hispanic,4,Kings,27039
2017,9,65 to 74,2,Female,2,Black Non Hispanic,4,Kings,41847
2017,1,Less than 1,1,Male,3,Other Non Hispanic,4,Kings,2375
2017,1,Less than 1,2,Female,3,Other Non Hispanic,4,Kings,2247
2017,10,75 to 84,1,Male,3,Other Non Hispanic,4,Kings,4967
2017,10,75 to 84,2,Female,3,Other Non Hispanic,4,Kings,5813
2017,11,85+,1,Male,3,Other Non Hispanic,4,Kings,1780
2017,11,85+,2,Female,3,Other Non Hispanic,4,Kings,2613
2017,2,1 to 9,1,Male,3,Other Non Hispanic,4,Kings,20951
2017,2,1 to 9,2,Female,3,Other Non Hispanic,4,Kings,19062
2017,3,10 to 19,1,Male,3,Other Non Hispanic,4,Kings,18629
2017,3,10 to 19,2,Female,3,Other Non Hispanic,4,Kings,17606
2017,4,20 to 24,1,Male,3,Other Non Hispanic,4,Kings,10732
2017,4,20 to 24,2,Female,3,Other Non Hispanic,4,Kings,12029
2017,5,25 to 34,1,Male,3,Other Non Hispanic,4,Kings,31760
2017,5,25 to 34,2,Female,3,Other Non Hispanic,4,Kings,36530
2017,6,35 to 44,1,Male,3,Other Non Hispanic,4,Kings,23711
2017,6,35 to 44,2,Female,3,Other Non Hispanic,4,Kings,28544
2017,7,45 to 54,1,Male,3,Other Non Hispanic,4,Kings,22030
2017,7,45 to 54,2,Female,3,Other Non Hispanic,4,Kings,24659
2017,8,55 to 64,1,Male,3,Other Non Hispanic,4,Kings,20711
2017,8,55 to 64,2,Female,3,Other Non Hispanic,4,Kings,20842
2017,9,65 to 74,1,Male,3,Other Non Hispanic,4,Kings,11373
2017,9,65 to 74,2,Female,3,Other Non Hispanic,4,Kings,11795
2017,1,Less than 1,1,Male,5,Hispanic,4,Kings,4372
2017,1,Less than 1,2,Female,5,Hispanic,4,Kings,4168
2017,10,75 to 84,1,Male,5,Hispanic,4,Kings,5979
2017,10,75 to 84,2,Female,5,Hispanic,4,Kings,9572
2017,11,85+,1,Male,5,Hispanic,4,Kings,1775
2017,11,85+,2,Female,5,Hispanic,4,Kings,3810
2017,2,1 to 9,1,Male,5,Hispanic,4,Kings,35170
2017,2,1 to 9,2,Female,5,Hispanic,4,Kings,34107
2017,3,10 to 19,1,Male,5,Hispanic,4,Kings,34375
2017,3,10 to 19,2,Female,5,Hispanic,4,Kings,33375
2017,4,20 to 24,1,Male,5,Hispanic,4,Kings,19296
2017,4,20 to 24,2,Female,5,Hispanic,4,Kings,19047
2017,5,25 to 34,1,Male,5,Hispanic,4,Kings,46698
2017,5,25 to 34,2,Female,5,Hispanic,4,Kings,43570
2017,6,35 to 44,1,Male,5,Hispanic,4,Kings,35988
2017,6,35 to 44,2,Female,5,Hispanic,4,Kings,35491
2017,7,45 to 54,1,Male,5,Hispanic,4,Kings,28722
2017,7,45 to 54,2,Female,5,Hispanic,4,Kings,31929
2017,8,55 to 64,1,Male,5,Hispanic,4,Kings,21518
2017,8,55 to 64,2,Female,5,Hispanic,4,Kings,26480
2017,9,65 to 74,1,Male,5,Hispanic,4,Kings,12928
2017,9,65 to 74,2,Female,5,Hispanic,4,Kings,18265
2017,1,Less than 1,0,Total,1,White Non Hispanic,4,Kings,14926
2017,10,75 to 84,0,Total,1,White Non Hispanic,4,Kings,43268
2017,11,85+,0,Total,1,White Non Hispanic,4,Kings,27103
2017,2,1 to 9,0,Total,1,White Non Hispanic,4,Kings,123173
2017,3,10 to 19,0,Total,1,White Non Hispanic,4,Kings,97254
2017,4,20 to 24,0,Total,1,White Non Hispanic,4,Kings,53449
2017,5,25 to 34,0,Total,1,White Non Hispanic,4,Kings,199523
2017,6,35 to 44,0,Total,1,White Non Hispanic,4,Kings,140109
2017,7,45 to 54,0,Total,1,White Non Hispanic,4,Kings,99949
2017,8,55 to 64,0,Total,1,White Non Hispanic,4,Kings,96936
2017,9,65 to 74,0,Total,1,White Non Hispanic,4,Kings,78291
2017,1,Less than 1,0,Total,2,Black Non Hispanic,4,Kings,13223
2017,10,75 to 84,0,Total,2,Black Non Hispanic,4,Kings,34351
2017,11,85+,0,Total,2,Black Non Hispanic,4,Kings,14145
2017,2,1 to 9,0,Total,2,Black Non Hispanic,4,Kings,86904
2017,3,10 to 19,0,Total,2,Black Non Hispanic,4,Kings,95630
2017,4,20 to 24,0,Total,2,Black Non Hispanic,4,Kings,55702
2017,5,25 to 34,0,Total,2,Black Non Hispanic,4,Kings,130941
2017,6,35 to 44,0,Total,2,Black Non Hispanic,4,Kings,104104
2017,7,45 to 54,0,Total,2,Black Non Hispanic,4,Kings,107426
2017,8,55 to 64,0,Total,2,Black Non Hispanic,4,Kings,106084
2017,9,65 to 74,0,Total,2,Black Non Hispanic,4,Kings,68886
2017,1,Less than 1,0,Total,3,Other Non Hispanic,4,Kings,4622
2017,10,75 to 84,0,Total,3,Other Non Hispanic,4,Kings,10780
2017,11,85+,0,Total,3,Other Non Hispanic,4,Kings,4393
2017,2,1 to 9,0,Total,3,Other Non Hispanic,4,Kings,40013
2017,3,10 to 19,0,Total,3,Other Non Hispanic,4,Kings,36235
2017,4,20 to 24,0,Total,3,Other Non Hispanic,4,Kings,22761
2017,5,25 to 34,0,Total,3,Other Non Hispanic,4,Kings,68290
2017,6,35 to 44,0,Total,3,Other Non Hispanic,4,Kings,52255
2017,7,45 to 54,0,Total,3,Other Non Hispanic,4,Kings,46689
2017,8,55 to 64,0,Total,3,Other Non Hispanic,4,Kings,41553
2017,9,65 to 74,0,Total,3,Other Non Hispanic,4,Kings,23168
2017,1,Less than 1,0,Total,5,Hispanic,4,Kings,8540
2017,10,75 to 84,0,Total,5,Hispanic,4,Kings,15551
2017,11,85+,0,Total,5,Hispanic,4,Kings,5585
2017,2,1 to 9,0,Total,5,Hispanic,4,Kings,69277
2017,3,10 to 19,0,Total,5,Hispanic,4,Kings,67750
2017,4,20 to 24,0,Total,5,Hispanic,4,Kings,38343
2017,5,25 to 34,0,Total,5,Hispanic,4,Kings,90268
2017,6,35 to 44,0,Total,5,Hispanic,4,Kings,71479
2017,7,45 to 54,0,Total,5,Hispanic,4,Kings,60651
2017,8,55 to 64,0,Total,5,Hispanic,4,Kings,47998
2017,9,65 to 74,0,Total,5,Hispanic,4,Kings,31193
2017,0,Total,1,Male,1,White Non Hispanic,4,Kings,477797
2017,0,Total,2,Female,1,White Non Hispanic,4,Kings,496184
2017,0,Total,1,Male,2,Black Non Hispanic,4,Kings,361329
2017,0,Total,2,Female,2,Black Non Hispanic,4,Kings,456067
2017,0,Total,1,Male,3,Other Non Hispanic,4,Kings,169019
2017,0,Total,2,Female,3,Other Non Hispanic,4,Kings,181740
2017,0,Total,1,Male,5,Hispanic,4,Kings,246821
2017,0,Total,2,Female,5,Hispanic,4,Kings,259814
