year,pct,sex,race,age,build,city,crimsusp
2014,67,M,B,37,T,BROOKLYN,FEL
2014,79,M,B,34,T,BROOKLYN,BURGLARY
2014,42,M,Z,18,T,BRONX,ROBBERY
2014,79,M,Q,24,U,BROOKLYN,ASSAULT
2014,79,M,Q,20,M,BROOKLYN,ASSAULT
2014,42,M,B,20,M,BRONX,CPW
2014,42,Z,B,20,M,BRONX,CPW
2014,44,M,B,20,M,BRONX,CPW
2014,113,M,Q,42,M,QUEENS,CPSP
2014,60,M,B,15,T,BROOKLYN,CPW
2014,60,M,B,29,T,BROOKLYN,ROBBERY
2014,60,M,B,30,H,BROOKLYN,CPW
2014,83,M,P,33,H,BROOKLYN,FEL
2014,83,M,Q,28,H,BROOKLYN,FEL
2014,60,M,B,29,T,BROOKLYN,FEL
2014,60,M,B,18,M,BROOKLYN,FEL
2014,60,M,Q,28,H,BROOKLYN,FEL
2014,60,M,Q,27,H,BROOKLYN,FEL
2014,44,M,B,15,T,BRONX,ROBBERY
2014,44,M,B,34,M,BRONX,CPM
2014,105,M,B,21,T,QUEENS,FEL
2014,79,M,A,55,M,BROOKLYN,GRAND LARCENY
2014,104,M,W,14,T,QUEENS,BURGLARY/GRAND LARCEN
2014,110,M,Q,31,M,QUEENS,FEL
2014,40,M,Z,50,M,BRONX,MISD
2014,105,M,B,36,H,QUEENS,FEL
2014,102,F,Q,36,Z,QUEENS,CPW
2014,5,M,B,25,M,MANHATTAN,ROBBERY
2014,42,M,B,18,M,BRONX,ROBBERY
2014,101,M,B,46,M,QUEENS,MISD
2014,70,M,B,18,T,BROOKLYN,FELONY/BURG
2014,67,M,B,21,M,BROOKLYN,FEL
2014,106,M,B,51,M,QUEENS,FELONY
2014,104,M,W,42,T,QUEENS,FELONY
2014,104,M,W,46,T,QUEENS,FELONY
2014,5,M,B,27,M,MANHATTAN,CPW
2014,122,F,W,46,T,STATEN ISLAND,PL FROM AUTO
2014,122,M,W,49,M,STATEN ISLAND,PL FROM AUTO
2014,103,M,B,30,M,QUEENS,ASSAULT
2014,106,M,B,19,M,QUEENS,FELONY
2014,106,M,B,28,M,QUEENS,FELONY
2014,106,M,B,36,M,QUEENS,FELONY
2014,106,M,Q,25,M,QUEENS,FELONY
2014,107,M,B,28,H,QUEENS,GLA
2014,13,M,Q,40,H,MANHATTAN,FELONY
2014,107,M,B,26,M,QUEENS,GLA
2014,107,M,B,59,T,QUEENS,CPW
2014,106,M,A,28,T,QUEENS,FELONY
2014,107,M,W,22,M,QUEENS,BURGLARY
2014,107,M,W,19,M,QUEENS,BURGLARY
2014,79,M,B,99,T,BROOKLYN,MISD
2014,79,M,B,40,T,BROOKLYN,MISD
2014,84,M,W,26,M,BROOKLYN,ASSAULT
2014,101,M,B,15,T,QUEENS,CPW
2014,120,F,B,21,M,STATEN ISLAND,GLA
2014,120,M,B,21,M,STATEN ISLAND,GLA
2014,101,M,P,14,T,QUEENS,CPW
2014,101,M,B,23,M,QUEENS,CPW
2014,88,M,A,45,M,BROOKLYN,BURGLARY
2014,25,M,Q,43,M,MANHATTAN,CPW
2014,88,M,B,54,T,BROOKLYN,GRANG LARCENY
2014,40,M,Q,25,H,BRONX,MISD
2014,75,M,B,20,M,BROOKLYN,ASSAULT 3
2014,40,M,Q,39,T,BRONX,MISD
2014,88,M,B,44,T,BROOKLYN,CRIM.MIS
2014,60,M,B,23,M,BROOKLYN,MISD
2014,71,M,B,21,M,BROOKLYN,FEL
2014,71,M,B,22,M,BROOKLYN,FEL
2014,70,M,W,34,M,BROOKLYN,MIS/CPW
2014,70,M,B,43,T,BROOKLYN,MIS/CPW
2014,75,M,B,51,M,BROOKLYN,MISD
2014,100,M,W,15,M,QUEENS,FEL
2014,49,M,W,20,M,BRONX,GLA
2014,49,M,W,18,M,BRONX,GLA
2014,49,M,W,20,M,BRONX,GLA
2014,67,M,B,21,T,BROOKLYN,FEL
2014,112,M,P,20,T,QUEENS,MISD/ASSAULT
2014,112,M,P,21,T,QUEENS,MISD/ASSAULT
2014,112,M,Q,21,M,QUEENS,MISD/ASSAULT
2014,71,M,B,38,T,BROOKLYN,CRIM MIS
2014,52,M,B,22,T,BRONX,MISD
2014,23,F,Q,32,Z,MANHATTAN,MISD
2014,23,M,Q,34,Z,MANHATTAN,MISD
2014,105,M,B,22,M,QUEENS,FEL
2014,49,M,B,17,M,BRONX,CPW
2014,40,M,B,34,Z,BRONX,MISD
2014,40,M,B,16,T,BRONX,MISD
2014,105,M,B,27,M,QUEENS,FEL
2014,84,M,B,55,T,BROOKLYN,BURGLARY (FEL)
2014,111,M,Q,29,T,QUEENS,FEL
2014,44,F,B,16,T,BRONX,CPW
2014,44,M,P,17,M,BRONX,CPW
2014,105,M,A,34,M,QUEENS,FEL
2014,109,M,Q,24,M,QUEENS,GLA
2014,109,M,W,31,M,QUEENS,GLA
2014,43,M,B,22,T,BRONX,MISD
2014,43,M,B,22,T,BRONX,FEL
2014,115,M,B,18,M,QUEENS,ROBBERY
2014,105,M,B,33,T,QUEENS,FEL
2014,123,M,Q,36,T,STATEN ISLAND,FEL
2014,105,M,A,27,M,QUEENS,FEL
2014,105,M,B,23,M,QUEENS,FEL
2014,105,M,Q,22,T,QUEENS,FEL
2014,103,M,B,36,M,QUEENS,FELONY
2014,23,M,Q,35,M,MANHATTAN,M
2014,75,M,B,42,H,BROOKLYN,CPSP
2014,66,M,Q,31,H,BROOKLYN,FEL
2014,48,M,B,19,M,BRONX,ROBBERY
2014,5,M,Q,21,T,MANHATTAN,CPW GUN
2014,14,M,W,53,M,MANHATTAN,FORCIBLE TOUCHING
2014,75,M,B,48,T,BROOKLYN,BURGLARY
2014,67,M,B,52,M,BROOKLYN,FEL
2014,23,M,Q,46,T,MANHATTAN,MISD
2014,43,M,I,37,M,BRONX,CPW
2014,43,M,B,17,T,BRONX,MISD
2014,106,M,A,43,M,QUEENS,FELONY
2014,79,M,Q,43,M,BROOKLYN,CPCS
2014,107,F,B,31,T,QUEENS,CPW
2014,107,M,B,26,T,QUEENS,CPW
2014,19,M,B,37,M,MANHATTAN,FEL
2014,120,M,B,16,T,STATEN ISLAND,ROBBERY
2014,77,M,B,26,T,BROOKLYN,CPW
2014,84,M,Q,25,T,BROOKLYN,BURGLARY (FEL)
2014,121,M,B,18,M,STATEN ISLAND,MISDEMEANOR
2014,121,M,B,22,M,STATEN ISLAND,MISDEMEANOR
2014,104,M,W,20,T,QUEENS,ROBBERY
2014,30,M,Q,20,T,MANHATTAN,CPW
2014,14,M,B,64,M,MANHATTAN,MISD
2014,60,M,Q,35,M,BROOKLYN,BURGLARY
2014,73,M,B,42,T,BROOKLYN,CPM
2014,71,M,W,40,T,BROOKLYN,FEL
2014,42,M,B,23,M,BRONX,CPW
2014,114,M,B,17,M,QUEENS,FEL
2014,40,M,P,23,T,BRONX,MISD
2014,105,M,A,20,H,QUEENS,FEL
2014,88,M,B,38,T,BROOKLYN,MISD.
2014,105,M,B,24,M,QUEENS,FEL
2014,121,M,Q,16,T,STATEN ISLAND,MISDEMEANOR
2014,79,M,B,15,M,BROOKLYN,CPW
2014,41,M,B,20,H,BRONX,CPW
2014,41,M,Q,20,T,BRONX,CPW
2014,40,F,B,32,M,BRONX,MISD
2014,43,M,P,18,T,BRONX,MISD
2014,75,M,B,25,M,BROOKLYN,GLA
2014,84,F,B,41,T,BROOKLYN,PETIT LARCENY
2014,40,M,Q,23,T,BRONX,MISD
2014,40,M,Q,19,T,BRONX,MISD
2014,71,M,B,22,M,BROOKLYN,FEL
2014,71,M,B,20,M,BROOKLYN,FEL
2014,71,M,B,21,M,BROOKLYN,FEL
2014,66,M,W,20,T,BROOKLYN,FEL
2014,66,M,W,20,M,BROOKLYN,FEL
2014,66,M,W,18,H,BROOKLYN,FED
2014,66,M,W,18,M,BROOKLYN,FEL
2014,66,M,Z,26,T,BROOKLYN,FEL
2014,71,M,B,31,M,BROOKLYN,FEL
2014,44,M,B,21,T,BRONX,CPW
2014,121,M,B,20,H,STATEN ISLAND,MISDEMEANOR
2014,60,M,B,19,M,BROOKLYN,FELONY
2014,41,M,B,23,M,BRONX,CPW   FIREARM
2014,121,M,B,24,M,STATEN ISLAND,MISDEMEANOR
2014,121,M,B,21,H,STATEN ISLAND,MISDEMEANOR
2014,41,M,P,21,T,BRONX,FELONY
2014,41,M,Q,22,M,BRONX,CPW  FIREARM
2014,23,M,P,37,M,MANHATTAN,FELONY
2014,23,M,Q,23,T,MANHATTAN,MISD
2014,121,M,P,52,T,STATEN ISLAND,MISDEMEANOR
2014,23,M,B,20,T,MANHATTAN,M
2014,71,M,B,29,M,BROOKLYN,FEL
2014,120,M,Q,20,T,STATEN ISLAND,CPW
2014,41,M,Q,22,M,BRONX,CPW
2014,105,M,B,21,M,QUEENS,FEL
2014,84,M,B,20,M,BROOKLYN,CPW
2014,84,M,Q,19,M,BROOKLYN,CPW
2014,44,M,B,32,T,BRONX,CPW
2014,44,M,B,34,H,BRONX,CPW
2014,41,M,B,20,T,BRONX,CPW
2014,41,M,B,26,Z,BRONX,CPW
2014,41,M,B,37,T,BRONX,CPW
2014,40,M,W,43,T,BRONX,FEL
2014,114,M,A,24,T,QUEENS,FEL
2014,114,M,Q,27,M,QUEENS,FEL
2014,111,M,B,27,M,QUEENS,FEL
2014,105,M,B,22,T,QUEENS,FEL
2014,23,M,B,21,T,MANHATTAN,FELONY
2014,40,M,B,62,T,BRONX,MISD
2014,50,M,Q,52,T,BRONX,MISD
2014,75,M,B,29,M,BROOKLYN,MISD
2014,76,M,B,46,M,BROOKLYN,MISD
2014,9,M,W,56,M,MANHATTAN,CPW
2014,106,M,W,31,T,QUEENS,FELONY
2014,105,M,B,21,M,QUEENS,FEL
2014,105,M,Q,20,M,QUEENS,FEL
2014,40,M,B,16,T,BRONX,CPW
2014,40,M,B,19,T,BRONX,CPW
2014,105,M,B,39,M,QUEENS,FEL
2014,105,M,B,27,M,QUEENS,FEL
2014,105,M,B,22,H,QUEENS,FEL
2014,5,M,B,58,M,MANHATTAN,ASSAULT 3
2014,25,M,B,18,T,MANHATTAN,MISD
2014,41,M,Q,28,T,BRONX,CPW
2014,44,M,B,22,M,BRONX,GLA
2014,41,M,B,41,M,BRONX,BURGLARY
2014,105,M,P,20,M,QUEENS,FEL
2014,66,M,Q,23,T,BROOKLYN,FEL
2014,66,M,Q,26,H,BROOKLYN,FEL
2014,105,M,B,31,H,QUEENS,FEL
2014,106,M,W,34,M,QUEENS,MIDD
2014,45,M,W,28,T,BRONX,FELONY
2014,45,M,W,30,M,BRONX,FEL
2014,49,M,W,55,T,BRONX,FELONY
2014,105,M,Q,26,M,QUEENS,FEL
2014,105,M,Q,20,M,QUEENS,FEL
2014,107,M,Q,23,T,QUEENS,ROBBERY
2014,112,M,W,31,T,QUEENS,FEL GLFA
2014,19,M,Q,48,M,MANHATTAN,MISD
2014,101,M,B,19,M,QUEENS,CPW
2014,49,M,B,18,T,BRONX,FELONY
2014,100,M,B,29,M,QUEENS,MISD
2014,122,M,P,19,M,STATEN ISLAND,BURG
2014,122,M,W,18,M,STATEN ISLAND,BURG
2014,28,M,B,47,T,MANHATTAN,FELONY
2014,40,M,B,26,M,BRONX,MISD
2014,1,F,B,125,T,MANHATTAN,FELONY
2014,1,F,P,21,T,MANHATTAN,FELONY
2014,70,M,P,34,T,BROOKLYN,FELONY
2014,71,M,B,31,T,BROOKLYN,MISD
2014,111,M,B,25,M,QUEENS,FEL
2014,23,M,Q,35,M,MANHATTAN,MISD
2014,90,M,P,14,T,BROOKLYN,MISD
2014,13,M,B,29,T,MANHATTAN,CPW
2014,106,M,W,29,M,QUEENS,FELONY
2014,121,M,B,27,M,STATEN ISLAND,MISDEMEANOR
2014,49,M,B,27,T,BRONX,FELONY
2014,23,M,B,15,T,MANHATTAN,FEL
2014,23,M,B,15,T,MANHATTAN,FEL
2014,23,M,B,16,T,MANHATTAN,FEL
2014,105,M,B,23,M,QUEENS,FEL
2014,105,M,Q,22,T,QUEENS,FEL
2014,105,M,Q,20,M,QUEENS,FEL
2014,105,M,Q,18,M,QUEENS,FEL
2014,88,M,Q,30,M,BROOKLYN,ASSAULT
2014,121,M,B,30,M,STATEN ISLAND,MISDEMEANOR
2014,28,F,B,50,T,MANHATTAN,MISD
2014,75,M,B,18,T,BROOKLYN,FEL
2014,103,M,B,57,M,QUEENS,ASSAULT
2014,103,M,Q,18,M,QUEENS,ASSAULT
2014,79,M,B,39,M,BROOKLYN,ROBBERY
2014,105,M,B,22,M,QUEENS,FEL
2014,43,M,Z,38,H,BRONX,MISD
2014,106,M,A,23,M,QUEENS,FELONY
2014,13,F,P,16,T,MANHATTAN,FELONY
2014,13,F,Q,15,T,MANHATTAN,FELONY
2014,23,M,B,51,T,MANHATTAN,MISD
2014,23,M,B,17,M,MANHATTAN,F
2014,10,F,B,46,M,MANHATTAN,MISD
2014,84,M,B,21,Z,BROOKLYN,GRAND LARCENY/ CPW (F
2014,102,M,Q,26,M,QUEENS,GLA
2014,60,M,B,20,T,BROOKLYN,MISD
2014,1,M,B,25,M,MANHATTAN,PETIT LARCENY
2014,120,M,B,21,M,STATEN ISLAND,CPW
2014,71,M,B,24,M,BROOKLYN,FEL
2014,71,M,B,25,M,BROOKLYN,FEL
2014,60,M,B,17,M,BROOKLYN,MISD
2014,60,M,B,16,M,BROOKLYN,MISD
2014,40,M,Q,30,M,BRONX,MISD
2014,40,M,B,47,T,BRONX,MISD
2014,100,M,B,13,T,QUEENS,FEL
2014,14,F,B,18,Z,MANHATTAN,MISD
2014,106,M,A,21,M,QUEENS,FELONY
2014,121,M,B,26,T,STATEN ISLAND,MISDEMEANOR
2014,61,M,B,23,H,BROOKLYN,MISD
2014,121,M,B,37,M,STATEN ISLAND,MISDEMEANOR
2014,121,M,W,71,M,STATEN ISLAND,MISDEMEANOR
2014,79,M,B,21,T,BROOKLYN,CPW
2014,120,M,B,48,M,STATEN ISLAND,CPSP-AUTO
2014,107,M,B,25,T,QUEENS,ROBBERY
2014,107,M,W,23,H,QUEENS,ROBBERY
2014,75,M,B,27,T,BROOKLYN,CPW
2014,111,M,Q,28,T,QUEENS,FELONY G.L. FROM AUTO
2014,111,M,Q,29,T,QUEENS,FELONY G.L. FROM AUTO
2014,106,M,W,53,M,QUEENS,FELONY
2014,106,F,Z,20,T,QUEENS,FELONY
2014,47,M,Q,18,T,BRONX,FEL
2014,23,M,B,58,T,MANHATTAN,MISD
2014,10,M,W,54,M,MANHATTAN,MISD
2014,122,M,B,40,H,STATEN ISLAND,LARCENY FROM AUTO
2014,79,M,B,23,M,BROOKLYN,ROBBERY
2014,71,M,B,28,M,BROOKLYN,FEL
2014,121,M,W,21,T,STATEN ISLAND,MISDEMEANOR
2014,41,M,P,24,M,BRONX,FELONY
2014,79,M,B,40,T,BROOKLYN,ROBBERY
2014,122,M,B,24,H,STATEN ISLAND,GLA
2014,20,M,B,49,M,MANHATTAN,MISD
2014,23,M,B,55,M,MANHATTAN,MISD
2014,23,M,Q,50,T,MANHATTAN,FEL
2014,17,M,W,55,T,MANHATTAN,CPW
2014,23,F,B,45,M,MANHATTAN,MISD
2014,23,M,B,48,H,MANHATTAN,MISD
2014,122,M,W,34,M,STATEN ISLAND,COMM BURG
2014,62,M,Q,18,M,BROOKLYN,FEL
2014,62,M,Q,17,M,BROOKLYN,FEL
2014,62,M,Q,17,M,BROOKLYN,FEL
2014,62,M,Q,18,M,BROOKLYN,FEL
2014,24,M,B,39,M,MANHATTAN,PETIT LARCENY
2014,105,M,B,30,M,QUEENS,FEL
2014,105,M,B,46,T,QUEENS,FEL
2014,66,M,P,30,T,BROOKLYN,FEL
2014,66,M,P,21,M,BROOKLYN,FEL
2014,66,M,Q,37,T,BROOKLYN,FEL
2014,34,M,B,14,M,MANHATTAN,FEL
2014,66,M,P,25,T,BROOKLYN,FEL
2014,13,M,B,18,M,MANHATTAN,GRAND LARCENY
2014,7,M,B,21,M,MANHATTAN,CPW
2014,105,M,B,51,M,QUEENS,FEL
2014,41,M,B,37,T,BRONX,CPW FIREARM
2014,77,M,Q,22,T,BROOKLYN,F
2014,13,M,B,48,M,MANHATTAN,CPW
2014,120,M,B,53,M,STATEN ISLAND,GLA
2014,48,M,B,17,M,BRONX,BURGLARY
2014,28,M,B,29,M,MANHATTAN,MISD
2014,28,M,B,24,T,MANHATTAN,MISD
2014,28,M,B,29,T,MANHATTAN,MISD
2014,67,M,B,26,M,BROOKLYN,FEL
2014,67,M,B,49,H,BROOKLYN,FEL
2014,79,M,B,41,M,BROOKLYN,CSCS
2014,79,M,B,38,M,BROOKLYN,BURGLARY
2014,122,M,W,22,M,STATEN ISLAND,ROBB
2014,33,M,Q,45,M,MANHATTAN,BURGLARY
2014,33,M,Q,54,T,MANHATTAN,BURGLARY
2014,19,M,B,19,T,MANHATTAN,MISD
2014,13,M,Q,24,T,MANHATTAN,CPW
2014,107,M,Q,26,M,QUEENS,BURGLARY
2014,23,M,B,27,M,MANHATTAN,MISD
2014,23,M,B,30,M,MANHATTAN,MISD
2014,105,M,B,26,M,QUEENS,FEL
2014,102,M,A,17,M,QUEENS,CPW
2014,102,M,A,15,M,QUEENS,CPW
2014,67,M,B,22,M,BROOKLYN,MISD
2014,101,M,B,22,M,QUEENS,CPW
2014,46,M,B,29,T,BRONX,CPW
2014,20,M,Q,52,H,MANHATTAN,MISD
2014,120,M,B,26,M,STATEN ISLAND,CPW
2014,112,M,B,24,M,QUEENS,FEL/GLFA
2014,10,M,B,36,U,MANHATTAN,MISDEMEANOR
2014,67,M,B,26,T,BROOKLYN,FEL
2014,40,M,Q,37,T,BRONX,MISD
2014,13,M,B,18,T,MANHATTAN,UNAUTHORIZED SALE OF
2014,107,M,W,19,M,QUEENS,ROBBERY
2014,107,M,W,28,M,QUEENS,ROBBERY
2014,120,M,B,14,T,STATEN ISLAND,CPW
2014,43,M,B,16,T,BRONX,MISD
2014,43,M,Q,17,M,BRONX,MISD
2014,84,M,Q,26,Z,BROOKLYN,MAKING GRAFFITI
2014,43,M,Q,33,T,BRONX,MISD
2014,101,M,B,21,M,QUEENS,ROBBERY
2014,101,M,B,20,M,QUEENS,ROBBERY
2014,101,M,B,27,T,QUEENS,CPW
2014,28,M,Q,24,M,MANHATTAN,FELONY
2014,103,M,B,26,Z,QUEENS,FELONY
2014,108,M,W,37,M,QUEENS,ROBBERY
2014,114,M,B,21,M,QUEENS,FEL
2014,114,Z,Z,33,M,QUEENS,FELONY
2014,122,M,W,26,H,STATEN ISLAND,BURG
2014,106,F,Q,18,M,QUEENS,FELONY
2014,102,M,Q,33,M,QUEENS,CRIMINAL TRESPASS
2014,102,M,Q,20,H,QUEENS,CRIMINAL TRESPASS
2014,102,M,Q,38,H,QUEENS,CRIMINAL TRESPASS
2014,102,M,Q,30,H,QUEENS,CRIMINAL TRESPASS
2014,70,M,B,30,M,BROOKLYN,MIS/CPSP
2014,60,M,B,35,M,BROOKLYN,CPW
2014,60,M,B,22,M,BROOKLYN,CPW
2014,41,M,B,23,M,BRONX,CPW
2014,109,M,B,26,T,QUEENS,ROB
2014,109,M,B,25,T,QUEENS,ROB
2014,121,M,B,29,M,STATEN ISLAND,MISDEMEANOR
2014,109,M,B,24,H,QUEENS,ROBB
2014,41,M,P,26,M,BRONX,CPW
2014,41,M,Q,26,M,BRONX,CPW
2014,41,M,Q,31,H,BRONX,CPW
2014,41,M,P,27,M,BRONX,CPW
2014,60,M,B,17,T,BROOKLYN,MISD
2014,60,M,B,20,M,BROOKLYN,MISD
2014,106,F,Q,16,M,QUEENS,FELONY
2014,121,M,W,25,T,STATEN ISLAND,MISDEMEANOR
2014,121,M,W,24,H,STATEN ISLAND,MISDEMEANOR
2014,121,F,B,44,T,STATEN ISLAND,FELONY
2014,121,M,B,52,H,STATEN ISLAND,FELONY
2014,122,M,A,23,H,STATEN ISLAND,GL FROM AUTO
2014,121,M,B,24,M,STATEN ISLAND,MISDEMEANOR
2014,107,M,B,32,M,QUEENS,BURGLARY
2014,73,M,B,46,M,BROOKLYN,FEL
2014,112,M,W,27,M,QUEENS,FEL
2014,112,M,W,25,M,QUEENS,MISD
2014,88,M,B,43,H,BROOKLYN,MISD
2014,70,M,B,16,M,BROOKLYN,FELONY/ROBBERY
2014,73,M,B,21,M,BROOKLYN,FEL
2014,73,M,B,24,M,BROOKLYN,FEL
2014,73,M,B,19,M,BROOKLYN,FEL
2014,71,M,B,29,M,BROOKLYN,FEL
2014,121,M,B,21,T,STATEN ISLAND,FELONY
2014,101,M,B,32,T,QUEENS,CPW
2014,40,M,Q,34,T,BRONX,ROBBERY
2014,66,M,A,24,M,BROOKLYN,FEL
2014,66,M,Q,28,M,BROOKLYN,FEL
2014,71,M,B,37,M,BROOKLYN,FEL
2014,44,M,P,17,T,BRONX,CPW
2014,84,M,B,25,Z,BROOKLYN,CPW
2014,84,M,B,31,H,BROOKLYN,CPW
2014,32,M,B,36,T,MANHATTAN,CSCS/CPW
2014,111,M,B,28,M,QUEENS,ROBBERY
2014,84,M,B,23,Z,BROOKLYN,CPW
2014,40,F,B,19,T,BRONX,MISD
2014,40,M,B,19,M,BRONX,MISD
2014,71,M,B,21,T,BROOKLYN,FEL
2014,101,M,B,33,M,QUEENS,FELONY
2014,114,M,A,36,T,MANHATTAN,MISD
2014,44,M,Q,21,M,BRONX,ROBBERY
2014,66,M,Q,22,M,BROOKLYN,FEL
2014,107,M,A,55,M,QUEENS,ASSAULT
2014,107,M,B,19,T,QUEENS,GRAND LARCENY
2014,107,M,B,22,T,QUEENS,GRAND LARCENY
2014,107,M,Q,37,M,QUEENS,GRAND LARCENY
2014,71,M,B,32,T,BROOKLYN,FEL
2014,71,M,B,30,T,BROOKLYN,FEL
2014,71,M,B,40,M,BROOKLYN,FEL
2014,71,M,B,23,M,BROOKLYN,FEL
2014,71,M,B,24,M,BROOKLYN,FEL
2014,60,M,B,19,T,BROOKLYN,CPW
2014,42,M,B,39,M,BRONX,CPW
2014,41,M,Q,17,M,BRONX,CPW
2014,41,M,Q,21,M,BRONX,CPW
2014,41,M,Q,20,M,BRONX,CPW
2014,41,M,Q,22,M,BRONX,CPW
2014,77,M,B,36,M,BROOKLYN,MIS
2014,107,M,B,45,M,QUEENS,GLA
2014,102,M,Q,38,T,QUEENS,CPCS
2014,19,M,Q,22,M,MANHATTAN,FEL
2014,66,M,U,19,M,BROOKLYN,FEL
2014,90,M,P,22,M,BROOKLYN,MISD
2014,44,M,B,21,T,BRONX,CPW
2014,104,M,W,25,M,QUEENS,CPW
2014,104,M,W,24,M,QUEENS,CPW
2014,5,M,B,46,T,MANHATTAN,MISD
2014,41,M,B,16,T,BRONX,CPW
2014,41,M,Q,16,T,BRONX,CPW
2014,79,M,B,29,M,BROOKLYN,CPW
2014,107,F,B,21,M,QUEENS,GLA
2014,107,M,B,27,H,QUEENS,GLA
2014,107,M,B,40,M,QUEENS,GLA
2014,109,M,W,40,M,QUEENS,GLA
2014,79,M,Z,48,M,BROOKLYN,CPW
2014,109,M,W,24,M,QUEENS,CRIM MISF
2014,109,M,W,24,M,QUEENS,CRIM MISF
2014,109,M,B,24,M,QUEENS,GLA
2014,104,M,Q,46,T,QUEENS,CPW
2014,105,M,B,20,M,QUEENS,FEL
2014,13,M,B,16,T,MANHATTAN,PUBLIC LEWDNESS
2014,105,M,B,33,M,QUEENS,FEL
2014,84,F,Q,44,Z,BROOKLYN,CPCS
2014,49,M,Q,27,M,BRONX,PUBLIC LEWDNESS
2014,105,M,B,27,M,QUEENS,FEL
2014,19,M,B,50,M,MANHATTAN,FEL
2014,109,M,Q,27,M,QUEENS,PETIT LARC
2014,109,M,B,17,T,QUEENS,BURGLARY
2014,109,M,B,16,M,QUEENS,BURGLARY
2014,76,F,B,34,T,BROOKLYN,CRIM TRES
2014,76,M,B,44,U,BROOKLYN,CRIM TRES
2014,105,M,B,23,H,QUEENS,FEL
2014,120,M,B,21,M,STATEN ISLAND,CPW
2014,13,M,Q,41,H,MANHATTAN,UNAUTHORIZED SALE OF
2014,44,M,Q,19,T,BRONX,ROBBERY
2014,13,M,B,30,M,MANHATTAN,CPW
2014,73,M,Q,28,M,BROOKLYN,FEL
2014,120,M,Q,15,T,STATEN ISLAND,ROBBERY
2014,14,M,W,25,T,MANHATTAN,FEL
2014,41,M,P,18,M,BRONX,CPW
2014,7,M,B,16,H,MANHATTAN,MISD
2014,7,M,Q,18,T,MANHATTAN,MISD
2014,19,M,Q,65,T,MANHATTAN,MISD
2014,110,M,Q,25,M,QUEENS,UNAUTHORIZED USE OF A
2014,6,M,A,23,T,MANHATTAN,PETIT LARCENY
2014,120,M,P,15,M,STATEN ISLAND,ROBBERY
2014,40,M,Q,40,T,BRONX,MISD
2014,79,M,B,19,T,BROOKLYN,CPW
2014,103,M,B,16,T,QUEENS,ASSAULT
2014,103,M,B,16,T,QUEENS,ASSUALT
2014,103,M,B,16,T,QUEENS,ASSAULT
2014,103,M,B,16,T,QUEENS,ASSAULT
2014,44,M,B,37,M,BRONX,CPW
2014,44,M,B,48,M,BRONX,CPW
2014,44,M,B,45,M,BRONX,CPW
2014,101,M,B,43,M,QUEENS,FELONY
2014,14,M,B,52,M,MANHATTAN,FEL
2014,42,M,B,31,Z,BRONX,CPW/ROBBERY
2014,105,M,B,21,M,QUEENS,FEL
2014,105,M,B,19,M,QUEENS,FEL
2014,105,M,B,20,M,QUEENS,FEL
2014,105,M,B,21,M,QUEENS,FEL
2014,42,M,B,36,M,BRONX,CPW/ROBBERY
2014,5,M,W,27,M,MANHATTAN,CPW
2014,107,M,Q,52,M,QUEENS,GRAND LARCENY
2014,40,M,P,24,H,BRONX,MISD
2014,40,M,Q,21,M,BRONX,MISD
2014,62,M,W,34,M,BROOKLYN,MISD
2014,106,M,B,21,M,QUEENS,FELONY
2014,121,M,B,37,M,STATEN ISLAND,MISDEMEANOR
2014,106,M,B,37,T,QUEENS,FELONY
2014,121,M,W,27,T,STATEN ISLAND,MISDEMEANOR
2014,79,M,B,14,T,BROOKLYN,CPW
2014,79,M,B,18,T,BROOKLYN,CPW
2014,79,M,B,15,T,BROOKLYN,CPW
2014,79,M,B,15,M,BROOKLYN,CPW
2014,121,M,B,61,M,STATEN ISLAND,MISDEMEANOR
2014,79,M,B,17,M,BROOKLYN,CPW
2014,106,M,Q,21,H,QUEENS,FELONY
2014,121,M,B,15,M,STATEN ISLAND,MISDEMEANOR
2014,121,M,B,16,M,STATEN ISLAND,MISDEMEANOR
2014,20,M,P,49,H,MANHATTAN,FELONY
2014,101,M,B,23,T,QUEENS,FELONY
2014,101,M,B,21,T,QUEENS,FELONY
2014,103,M,B,41,T,QUEENS,FELONY
2014,103,M,B,33,M,QUEENS,FELONY
2014,103,M,B,26,T,QUEENS,FELONY
2014,103,M,B,22,T,QUEENS,FELONY
2014,67,M,B,40,M,BROOKLYN,FEL
2014,62,M,W,16,H,BROOKLYN,MISD
2014,62,M,W,15,T,BROOKLYN,MISD
2014,106,M,A,35,M,QUEENS,FELONY
2014,88,M,B,33,M,BROOKLYN,MISD
2014,88,M,B,31,H,BROOKLYN,MISD.
2014,44,M,Q,19,T,BRONX,CPW
2014,71,M,B,25,M,BROOKLYN,MISD
2014,71,M,B,30,M,BROOKLYN,FEL
2014,106,M,Q,23,M,QUEENS,FELONY
2014,106,M,Q,22,M,QUEENS,FELONY
2014,121,M,B,23,M,STATEN ISLAND,MISDEMEANOR
2014,79,M,B,17,T,BROOKLYN,MISD
2014,41,M,B,28,T,BRONX,BURGLARY
2014,114,M,Q,17,T,QUEENS,FEL
2014,63,M,B,25,M,BROOKLYN,FEL
2014,67,M,B,26,M,BROOKLYN,FEL
2014,67,M,B,41,M,BROOKLYN,FEL
